agent,price,address,beds,baths,receptions
"Clyde Property, Shawlands","£139,000","Holmlea Road, Flat 2/2, Cathcart, Glasgow G44",2 beds,1 bath,1 reception
Harper & Stone Estate and Letting Agents,"£250,000","Brookside Cottage, Main Street, Crook Of Devon KY13",3 beds,2 baths,1 reception
Verdala,"£205,000","Corbie Wood, Dundee DD4",3 beds,2 baths,1 reception
Igloo,"£269,995","Pembury Crescent, Hamilton ML3",6 beds,3 baths,3 receptions
"Springbok Properties, Nationwide","£75,000","Bathgate Road, Blackburn, West Lothian EH47",2 beds,1 bath,1 reception
Harper Robertson and Shannon,"£44,500","Cherrytree Park, Empire Way, Gretna DG16",2 beds,1 bath,1 reception
Harper Robertson and Shannon,"£44,500","Cherrytree Park, Empire Way, Gretna DG16",2 beds,1 bath,1 reception
Yopa,"£100,000","South High Street, Portsoy, Banff AB45",2 beds,2 baths,1 reception
Harper Robertson and Shannon,"£44,500","Cherrytree Park, Empire Way, Gretna DG16",2 beds,1 bath,
"Clyde Property, Shawlands","£215,000","Kings Park Avenue, Rutherglen, Glasgow G73",2 beds,1 bath,2 receptions
Property Webb,"£230,000","Farquhar Square, Blackridge, West Lothian EH48",3 beds,2 baths,2 receptions
Boom,"£175,000","Kirkland Road, Glengarnock, Beith KA14",3 beds,1 bath,2 receptions
Your Move - Kirkcaldy,"£109,995","West Torbain, Kirkcaldy, Fife KY2",2 beds,1 bath,1 reception
Boom,"£155,000","Castle Gardens, Paisley PA2",3 beds,1 bath,1 reception
Persimmon Homes - Sycamore Park,"£319,995","""The Aberlour II"" at Waukglen Avenue, Glasgow G53",4 beds,,2 receptions
Hastings and Co - Borders Property and Legal,"£195,000","21 The Green, Swinton, Duns TD11",2 beds,1 bath,2 receptions
Patch Estate Agents,"£92,500","Benn Avenue, Paisley PA1",2 beds,1 bath,1 reception
On The Move,"£85,000","Corsewall Street, Coatbridge ML5",2 beds,1 bath,1 reception
Persimmon Homes - The Grange,"£256,995","""The Ettrick"" at Lusitania Gardens, Larkhall ML9",4 beds,,3 receptions
E2W Property,"£185,000","High Street, Ardersier IV2",2 beds,2 baths,1 reception
Keller Williams Evolve,"£154,995","Abbotsford Road, Wishaw ML2",3 beds,1 bath,1 reception
Caledonia Bureau,"£70,000","Onslow Road, Clydebank, West Dunbartonshire G81",2 beds,1 bath,1 reception
Igloo,"£244,995","Tuphall Road, Hamilton ML3",4 beds,4 baths,2 receptions
Igloo,"£439,995","Auchingramont Road, Hamilton ML3",3 beds,2 baths,3 receptions
Scottish Property Centre,"£60,000","High Street, Motherwell ML1",1 bed,1 bath,1 reception
Your Move - Montrose,"£115,000","Millfield Place, Arbroath, Angus DD11",2 beds,1 bath,2 receptions
Warners,"£230,000","1 Meikle Drive, Penicuik EH26",3 beds,2 baths,2 receptions
Pacitti Jones,"£149,995","33 Blairbeth Mews, Burnside, Glasgow G73",2 beds,1 bath,1 reception
Coulters Stockbridge,"£125,000","17(Gf3), Stewart Terrace, Edinburgh EH11",1 bed,1 bath,1 reception
Countrywide Scotland - Burnside,"£100,000","East Greenlees Gardens, Cambuslang, Glasgow, South Lanarkshire G72",2 beds,1 bath,1 reception
Coulters Stockbridge,"£175,000","28 Queen's Park Court, Willowbrae, Edinburgh EH8",2 beds,1 bath,1 reception
Countrywide Scotland - Kirkintilloch,"£280,000","Lilybank Avenue, Muirhead, Glasgow, North Lanarkshire G69",3 beds,1 bath,2 receptions
Countrywide Scotland - Kirkintilloch,"£315,000","Farm Wynd, Lenzie, Kirkintilloch, Glasgow G66",5 beds,2 baths,2 receptions
Slater Hogg & Howison - Cumbernauld,"£470,000","Cavendish Avenue, Cumbernauld, Glasgow, North Lanarkshire G68",5 beds,,
O'Malley Property,"£109,995","Kirkhill Terrace, Tillicoultry FK13",2 beds,1 bath,1 reception
"Springbok Properties, Nationwide","£110,000","Alltan Court, Culloden, Inverness, Inverness-Shire IV2",2 beds,1 bath,1 reception
Slater Hogg & Howison - East Kilbride Sales,"£140,000","Lairhills Road, The Murray, East Kilbride, South Lanarkshire G75",3 beds,1 bath,1 reception
Slater Hogg & Howison - Kilmarnock Sales,"£65,000","Lindsay Street, Kilmarnock, East Ayrshire, Scotland KA1",2 beds,,
Independent Estates,"£510,000","2 Greenwood Street, Shotts, North Lanarkshire ML7",4 beds,6 baths,5 receptions
Harper & Stone Estate and Letting Agents,"£375,000","Benview, Blackfaulds Road, Benview FK10",4 beds,2 baths,3 receptions
"Purplebricks, Head Office","£190,000","Moorhill Crescent, Glasgow G77",3 beds,1 bath,1 reception
Savills - Edinburgh Town,"£925,000","Abbotsford Crescent, Merchiston, Edinburgh EH10",5 beds,1 bath,4 receptions
"Purplebricks, Head Office","£160,000","6 Arneil Drive, Edinburgh EH5",1 bed,1 bath,1 reception
Find My Buyer Ltd,"£389,000","38 The Mall, Montrose DD10",4 beds,2 baths,2 receptions
Remax Professionals,"£150,000","Rosie Cottages, Main Road, East Wemyss, Kirkcaldy KY1",3 beds,1 bath,1 reception
Fred Estate Agents,"£119,995","Melrose Road, Cumbernauld, Glasgow G67",3 beds,2 baths,1 reception
Zing Property Specialists,"£69,999","Bentfoot Road, Wishaw, Lanarkshire ML2",2 beds,1 bath,1 reception
Morgans,"£245,000","44 Dover Park, Dunfermline KY11",4 beds,2 baths,2 receptions
AB & A Matthews,"£95,000","Hamilton Crescent, Kirkcowan DG8",2 beds,1 bath,1 reception
Clydebank Estate and Letting Agents,"£124,995","Reelick Avenue, Glasgow G13",2 beds,1 bath,1 reception
"Clyde Property, West End","£185,000","Whittingehame Court, 3 Daventry Drive, Kelvindale, Glasgow G12",3 beds,1 bath,1 reception
Donald Ross Estate Agents Ltd,"£82,000","13 Hunter Drive, Irvine KA12",3 beds,1 bath,1 reception
Arran Estate Agents,"£225,000","Fernbank, Shore Road, Whting Bay KA27",3 beds,1 bath,2 receptions
Mccrae and Mccrae,"£560,000","Middlebank Farmhouse, Errol, Perth PH2",5 beds,3 baths,3 receptions
Robb Residential,"£615,000","Braigh Mharr, South Deeside Road, Maryculter, Aberdeen AB12",3 beds,3 baths,2 receptions
Thorntons Law LLP - Anstruther,"£255,000","Castle Street, Crail, Fife KY10",3 beds,1 bath,1 reception
Your Move - Falkirk,"£155,000","Newlands Road, Brightons, Falkirk, Stirlingshire FK2",3 beds,,
AB & A Matthews,"£165,000","Braehead, Kirkinner, Newton Stewart DG8",2 beds,1 bath,1 reception
Residence,"£149,995","Weavers Lane, Glassford, Strathaven ML10",3 beds,3 baths,2 receptions
Allen & Harris - Burnside,"£75,000","Arnprior Road, Croftfoot, Glasgow G45",2 beds,1 bath,1 reception
Paton & Co,"£575,000",Spean Bridge PH34,7 beds,6 baths,4 receptions
Your Move - Dumfries,"£135,000","East Road, Lowthertown, Annan DG12",2 beds,1 bath,1 reception
Mccrae and Mccrae,"£190,000","Douglaslea Cottage, Middlebank, Errol, Perth PH2",3 beds,1 bath,
O'Malley Property,"£39,995","High Street, Alloa FK10",1 bed,1 bath,1 reception
Slater Hogg & Howison - Glenrothes,"£78,000","Rowan Crescent, Methil, Leven, Fife KY8",2 beds,1 bath,2 receptions
"Purplebricks, Head Office","£200,000","Meikle Drive, Penicuik EH26",2 beds,1 bath,
Hemmings Homes,"£239,995","Hay Crescent, Cambuslang, Glasgow G72",4 beds,3 baths,1 reception
Slater Hogg & Howison - Falkirk Sales,"£140,000","Stance Place, Larbert FK5",2 beds,1 bath,1 reception
Savills - Edinburgh Country Houses,POA,"Rossie Priory, Inchture, Perth, Perth And Kinross PH14",,,
Gillespie Gifford and Brown,"£130,000","Inton, High Street, New Galloway, Castle Douglas DG7",2 beds,1 bath,1 reception
James Thomson and Son,"£185,000","Lochtybank Cottages, Thornton KY1",3 beds,1 bath,1 reception
Slater Hogg & Howison - Glasgow West End Sales,"£145,000","Parkbrae Gate, Ruchill, Glasgow G20",2 beds,2 baths,1 reception
Slater Hogg & Howison - Kilmarnock Sales,"£140,000","Main Street, Dunlop, Kilmarnock, East Ayrshire KA3",3 beds,1 bath,1 reception
Ralph Hendrie Legal,"£109,995","6/5 Muirhouse Grove, Edinburgh EH4",2 beds,1 bath,1 reception
Allen & Harris - Helensburgh,"£325,000","Station Road, Shandon, Helensburgh G84",3 beds,2 baths,1 reception
Keller Williams Evolve,"£295,000","Westland Drive, Whiteinch, Glasgow G14",3 beds,1 bath,3 receptions
Pacitti Jones,"£75,000","9 Warriston Way, Springhall, Rutherglen, Glasgow G73",2 beds,1 bath,1 reception
VMH Solicitors,"£148,000","Murieston Place, Edinburgh EH11",1 bed,1 bath,1 reception
Coulters Stockbridge,"£225,000","2/2 Meadowbank Place, Meadowbank, Edinburgh EH8",2 beds,1 bath,1 reception
Neilsons Solicitors & Estate Agents,"£130,000","4/7 Wheatfield Place, Edinburgh EH11",1 bed,1 bath,1 reception
"Purplebricks, Head Office","£100,000","Main Street, Plean FK7",3 beds,1 bath,2 receptions
McArthur Stanton,"£125,000","Buchanan Cres, Croftamie G63",2 beds,1 bath,1 reception
Premier Properties Perth,"£179,950","Stormont Road, Scone, Perth PH2",3 beds,1 bath,1 reception
Pacitti Jones,"£99,000","1/1 203 Copland Road, Glasgow G51",1 bed,1 bath,1 reception
Hemmings Homes,"£99,995","Wheatlandhead Court, Blantyre, Glasgow G72",2 beds,1 bath,1 reception
Highland Residential,"£90,000","Carbisdale Gardens, Inverness IV2",2 beds,1 bath,1 reception
Hemmings Homes,"£89,995","Dyfrig Street, Shotts ML7",2 beds,1 bath,1 reception
Remax,"£170,000","Strathmore Terrace, Glamis, Forfar DD8",2 beds,1 bath,2 receptions
Hemmings Homes,"£99,995","Guthrie Court, Motherwell ML1",2 beds,2 baths,1 reception
Peachtree Property,"£94,995","West Avenue, Renfrew PA4",2 beds,1 bath,1 reception
Your Move - Inverness,"£660,000","Upper Myrtlefield, Inverness, Highland IV2",8 beds,7 baths,5 receptions
B-Spoke Property,"£270,000","Benview, Bannockburn, Stirling FK7",4 beds,3 baths,2 receptions
Simple Approach Estate Agents,"£59,950","Alexandra Street, Perth PH2",1 bed,1 bath,1 reception
Deans Solicitors and Estate Agents LLP,"£150,000","26/4 Prestonfield Avenue, Prestonfield EH16",2 beds,,
Slater Hogg & Howison - Bridge-Of-Weir,"£230,000","Lewis Crescent, Kilbarchan, Johnstone PA10",4 beds,2 baths,2 receptions
"Clyde Property, Helensburgh","£148,000","Honeysuckle Court, East King Street, Helensburgh, Argyll And Bute G84",2 beds,2 baths,1 reception
Deans Solicitors and Estate Agents LLP,"£270,000","13 Chesser Grove, Chesser EH14",2 beds,,
Savills - Edinburgh Town,"£525,000","60 1F Palmerston Place, West End, Edinburgh EH12",3 beds,2 baths,1 reception
Simple Approach Estate Agents,"£357,000","Old Stables, Losset Road, Alyth, Blairgowrie PH11",4 beds,5 baths,2 receptions
Stonefield Estate Agents,"£245,000","Park Circus, Ayr KA7",3 beds,2 baths,1 reception
Yopa,"£65,000","Balmoral Road, Dumfries DG1",2 beds,1 bath,1 reception
Re/Max Property Marketing Centre (ABERDEEN LTD),"£110,000","Hilton Road, Woodside, Aberdeen AB24",2 beds,1 bath,1 reception
Your Move - Falkirk,"£325,000","The Bannockburn, Carbrook Mains Farm, Torwood, Larbert FK5",3 beds,2 baths,1 reception
Joyce Heeps Homes LTD,"£270,000","Hairmyres Park, Hairmyres, East Kilbride G75",4 beds,2 baths,1 reception
Property Matters Ltd,"£99,950","Mclelland Drive, Kilmarnock KA1",2 beds,1 bath,
Places for People - Chapelton,"£230,000","Greenlaw Road, Chapelton AB39",2 beds,1 bath,
Possible Estate Agents,"£117,500","116 Newhouse Road, Perth PH1",2 beds,1 bath,1 reception
Premier Properties,"£185,000","Union Way, Uddingston, Glasgow G71",2 beds,2 baths,1 reception
Property Matters Ltd,"£77,500","Academy Court, Kilmarnock KA12",2 beds,1 bath,
Tailor Made Moves Ltd,"£160,000","13 Ashie Road, Lochardil, Inverness IV2",3 beds,1 bath,1 reception
Home Sweet Home Estate Agents,"£130,000","Highfield Avenue, Inverness IV3",1 bed,1 bath,1 reception
"Allen & Harris - Dennistoun, Glasgow","£165,000","Chisholm Street, Glasgow G1",2 beds,1 bath,1 reception
Residence,"£399,995",Wishaw ML2,4 beds,3 baths,4 receptions
Yopa,"£235,000","Durris Loan, Broughty Ferry, Dundee DD5",3 beds,3 baths,1 reception
Fred Estate Agents,"£124,995","Meadowside Quay Walk, Glasgow G11",1 bed,1 bath,1 reception
"Purplebricks, Head Office","£94,000","Dean Street, Kilmarnock KA3",2 beds,1 bath,1 reception
"Clyde Property, Shawlands","£89,000","Craigie Street, Flat 1/1, Queens Park, Glasgow G42",1 bed,1 bath,1 reception
Neilsons Solicitors & Estate Agents,"£215,000","6 2F1, Murieston Crescent, Edinburgh EH11",2 beds,1 bath,1 reception
Henderson & Mackay,"£115,000","Balmoral Road, Dumfries DG1",2 beds,1 bath,1 reception
First For Property,"£105,000","Oxford Road, Renfrew PA4",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£305,000","Logierieve, Ellon AB41",5 beds,2 baths,2 receptions
AB & A Matthews,"£80,000","Mcgregor Drive, Minnigaff, Newton Stewart DG8",2 beds,1 bath,1 reception
"Your Move - First, Wishaw","£145,000","Lawhill Road, Law, Carluke ML8",2 beds,1 bath,2 receptions
McJerrow & Stevenson,"£110,000","Courance, Parkgate, Lockerbie DG11",2 beds,1 bath,1 reception
"Clyde Property, West End","£95,000","Leyden Court, Flat 1/2, Maryhill, Glasgow G20",2 beds,1 bath,1 reception
Abode Estate Agency,"£64,995","Braedale Avenue, Airdrie ML6",1 bed,1 bath,1 reception
Allen & Harris - Kilmarnock,"£75,000","Kerrmuir Avenue, Hurlford, Kilmarnock KA1",3 beds,1 bath,1 reception
Online Property Auctions Scotland Ltd,"£15,000","Former Telephone Exchange, Off A827, Ardeonaig, Killin, Perthshire FK21",1 bed,,
Hemmings Homes,"£69,995","Chapel Street, Cleland, Motherwell ML1",3 beds,1 bath,1 reception
Allen & Harris - Kilmarnock,"£140,000","Hunter Road, Crosshouse, Kilmarnock KA2",3 beds,1 bath,1 reception
Slater Hogg & Howison - Kirkcaldy,"£275,000","Sir Thomas Elder Way, Kirkcaldy, Fife KY2",4 beds,2 baths,2 receptions
Miller Gerrard,"£120,000","Ericht Court, Upper Mill Street, Blairgowrie PH10",2 beds,1 bath,1 reception
Igloo,"£79,995","Park Street, Kirkmuirhill, Lanark ML11",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£290,000","Abbotsford Road, Galashiels TD1",3 beds,1 bath,1 reception
Martin & Co Kirkcaldy,"£115,000","Lord Gambier Wharf, Kirkcaldy KY1",2 beds,2 baths,1 reception
Slater Hogg & Howison - Bearsden,"£260,000","Kinnaird Crescent, Bearsden, Glasgow, East Dunbartonshire G61",3 beds,2 baths,2 receptions
Countrywide Scotland - Shawlands Sales,"£165,000","Minard Road, Glasgow, Lanarkshire G41",2 beds,1 bath,1 reception
Property Bureau,"£99,000","Silverbanks Court, Cambuslang, Glasgow G72",2 beds,2 baths,1 reception
Remax Property Marketing,"£179,950","The Moorings, Dalgety Bay, Dunfermline KY11",2 beds,2 baths,1 reception
Hemmings Homes,"£260,000","Catherines Way, Motherwell ML1",4 beds,2 baths,1 reception
Countrywide Scotland - Shawlands Sales,"£100,000","Bolton Drive, Glasgow G42",1 bed,,
Future Property Auctions,"£60,000","1, Blackfriars Road, Flat 5-2, Merchant City, Glasgow G11Qd G1",,,
Future Property Auctions,"£5,000","11, Lawn Street, Flat 1-2, Paisley PA11Ha PA1",1 bed,,
Yopa,"£350,000","Carrutherstown, Dumfries DG1",5 beds,2 baths,2 receptions
Future Property Auctions,"£170,000","192, West Princes Street, Top Floor, Glasgow West End G49Dj G4",3 beds,,
"Purplebricks, Head Office","£170,000","Cassalands, Dumfries DG2",3 beds,1 bath,2 receptions
"Allen & Harris - Dennistoun, Glasgow","£85,000","Dalmarnock Drive, Glasgow G40",2 beds,1 bath,1 reception
Fife Properties Sales & Lettings,"£250,000","Forman Road, Leven KY8",3 beds,2 baths,2 receptions
"Allen & Harris - Clarkston, Glasgow","£310,000","Craighill Drive, Clarkston, Glasgow G76",3 beds,1 bath,1 reception
Taylor & Henderson,"£49,000","42 Argyle Road, Saltcoats KA21",1 bed,1 bath,1 reception
Stewart Watt & Co SSC,"£110,000","Parkhead Gardens, West Calder EH55",2 beds,1 bath,1 reception
Delmor Estate Agents,"£89,950","West Park Avenue, Leslie, Glenrothes KY6",2 beds,1 bath,1 reception
Delmor Ltd (Leven),"£39,950","Wellesley Road, Methil, Leven KY8",1 bed,1 bath,1 reception
James Agent,"£218,000","Smithy Row, Clovenfords, Galashiels TD1",3 beds,2 baths,1 reception
Home Connexions,"£205,000","Blair Grove, Hairmyres, East Kilbride G75",3 beds,3 baths,2 receptions
Alexander McAllister & McKechnie,"£89,950","John Neilson Avenue, Paisley PA1",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£210,000","Ardross, Alness IV17",3 beds,2 baths,1 reception
National Property,"£235,000","Irvine Road, Largs KA30",10 beds,4 baths,2 receptions
Grampian Property Centre,"£95,000","Station Road, Keith AB55",2 beds,,1 reception
Harper Macleod,"£80,000","Ashgrove Place, Elgin IV30",1 bed,1 bath,1 reception
Yopa,"£80,000","Roseland Terrace, Dumfries DG2",3 beds,1 bath,1 reception
Thorntons Law LLP - St. Andrews,"£240,000","Main Street, St Andrews, Fife KY16",2 beds,2 baths,2 receptions
First For Homes,"£167,000","Station Road, Thornton, Kirkcaldy KY1",3 beds,1 bath,1 reception
Your Move - Inverness,"£340,000","Balnain, Drumnadrochit, Inverness, Highland IV63",4 beds,,
Cathedral City Estates,"£175,000","Argyle Terrace, Dunblane FK15",3 beds,1 bath,1 reception
Mov8 Real Estate,"£180,000","Smithy Brae, Kirknewton EH27",3 beds,1 bath,1 reception
Irving Geddes,"£280,000","Dollerie Terrace, Crieff PH7",4 beds,2 baths,2 receptions
Avant Homes - Carron Feld,"£269,995","Stirling Road, Larbert FK5",3 beds,,
Barratt Homes - Gilmerton Heights,"£260,995","""Coull"" at Gilmerton Station Road, Edinburgh EH17",3 beds,1 bath,2 receptions
Avant Homes - Carron Feld,"£369,995","Stirling Road, Larbert FK5",4 beds,,
Barratt Homes - Barratt @ St Clements Wells,"£272,995","""Craigend"" at Auburn Locks, Wallyford, Musselburgh EH21",3 beds,2 baths,2 receptions
Barratt Homes - Riverside Quarter,"£159,995","""Block 8 Apartments"" at River Don Crescent, Bucksburn, Aberdeen AB21",2 beds,1 bath,1 reception
Barratt Homes - Harwood Park,"£289,995","""Fenton"" at West Calder EH55",4 beds,2 baths,2 receptions
Barratt Homes - Riverside Quarter,"£162,995","""Block 8 Apartments"" at River Don Crescent, Bucksburn, Aberdeen AB21",2 beds,1 bath,2 receptions
Barratt Homes - The Fairways,"£299,995","""Corgarff"" at Westbarr Drive, Coatbridge ML5",4 beds,2 baths,2 receptions
Barratt Homes - The Fairways,"£281,995","""Menzies"" at Westbarr Drive, Coatbridge ML5",4 beds,2 baths,2 receptions
Barratt Homes - Wallace Fields,"£334,995","""Dunbar"" at Auchinleck Road, Glasgow G33",4 beds,2 baths,2 receptions
Barratt Homes - Merlin Gardens,"£239,995","""Traquair"" at Griffon Crescent, East Kilbride, Glasgow G74",3 beds,2 baths,2 receptions
Barratt Homes - Calder Gardens,"£274,995","""Menzies"" at Coatbridge ML5",4 beds,2 baths,2 receptions
Barratt Homes - Merlin Gardens,"£321,995","""Dunbar"" at Griffon Crescent, East Kilbride, Glasgow G74",4 beds,2 baths,2 receptions
Jim Hay,"£550,000","Sharplaw Farm Steading, Jedburgh TD8",4 beds,,
David Wilson Homes - DWH @ Heritage Grange,"£445,995","""Dalmally"" at Frogston Road East, Edinburgh EH17",4 beds,2 baths,2 receptions
Barratt Homes - The Scholars,"£296,995","""Dunbar"" at Holehouse Road, Kilmarnock KA3",4 beds,2 baths,2 receptions
Keepmoat Homes - Bertramfarm,"£165,000","""The Blair"" at Springhill Road, Shotts ML7",3 beds,1 bath,2 receptions
Barratt Homes - The Scholars,"£272,995","""Fenton"" at Holehouse Road, Kilmarnock KA3",4 beds,2 baths,2 receptions
Avenue Road Estate Agents,"£100,000","25 Cornhill Drive, Coatbridge ML5",3 beds,1 bath,2 receptions
David Wilson Homes - DWH @ Dargavel Village,"£351,995","""Dalmally"" at Glenluce Drive, Bishopton PA7",4 beds,2 baths,2 receptions
